basin,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW
EP,UNNAMED,1951,05,29,19510810,0000,,TS,19.6N,126.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,05,29,19510810,0600,,TS,19.7N,127.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,05,29,19510810,1200,,TS,19.7N,129.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510824,1200,,TS,15.6N,101.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510824,1800,,TS,16.6N,103.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510825,0000,,TS,17.4N,105.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510825,0600,,TS,17.9N,106.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510825,1200,,TS,18.5N,107.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510825,1800,,TS,19.2N,108.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510826,0000,,TS,20.0N,109.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510826,0600,,TS,20.8N,110.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510826,1200,,TS,21.6N,112.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510826,1800,,TS,22.1N,113.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510827,0000,,TS,22.5N,115.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510827,0600,,TS,23.3N,115.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510827,1200,,TS,24.3N,115.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510827,1800,,TS,25.6N,115.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510828,0000,,TS,26.9N,116.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510828,0600,,TS,27.9N,116.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510828,1200,,TS,28.8N,116.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510828,1800,,TS,29.9N,115.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510829,0000,,TS,31.0N,115.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510829,0600,,TD,31.7N,115.3W,25,,,,,,,,,,,,,,
EP,UNNAMED,1951,06,21,19510829,1200,,TD,31.9N,115.2W,25,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510911,1200,,TS,17.1N,105.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510911,1800,,TS,17.9N,105.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510912,0000,,TS,18.6N,105.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510912,0600,,TS,19.2N,105.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510912,1200,,TS,19.8N,105.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510912,1800,,TS,20.4N,106.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510913,0000,,TS,20.9N,106.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510913,0600,,TS,21.2N,106.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510913,1200,,TS,21.4N,107.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510913,1800,,TS,21.6N,107.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510914,0000,,TS,21.8N,107.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510914,0600,,TS,21.9N,108.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510914,1200,,TS,21.9N,108.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510914,1800,,TS,21.8N,108.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510915,0000,,TS,21.7N,109.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510915,0600,,TS,21.7N,110.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,07,17,19510915,1200,,TS,21.9N,110.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510923,1200,,HU,13.4N,100.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510923,1800,,HU,13.5N,101.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510924,0000,,HU,13.8N,102.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510924,0600,,HU,14.3N,103.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510924,1200,,HU,14.8N,104.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510924,1800,,HU,15.2N,105.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510925,0000,,HU,15.5N,106.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510925,0600,,HU,15.7N,107.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510925,1200,,HU,16.0N,108.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510925,1800,,HU,16.3N,109.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510926,0000,,HU,16.7N,110.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510926,0600,,HU,17.2N,111.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510926,1200,,HU,17.8N,112.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510926,1800,,HU,18.2N,113.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510927,0000,,HU,18.6N,114.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510927,0600,,HU,19.0N,114.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510927,1200,,HU,19.4N,115.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510927,1800,,HU,19.6N,116.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510928,0000,,HU,19.7N,117.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510928,0600,,HU,19.8N,118.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,08,21,19510928,1200,,HU,19.9N,119.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511127,1200,,TS,14.0N,104.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511127,1800,,TS,14.5N,105.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511128,0000,,TS,15.1N,105.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511128,0600,,TS,15.9N,106.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511128,1200,,TS,16.7N,107.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511128,1800,,TS,17.3N,107.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511129,0000,,TS,17.9N,107.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511129,0600,,TS,18.7N,108.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511129,1200,,TS,19.6N,108.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511129,1800,,TS,20.9N,108.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511130,0000,,TS,22.2N,108.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511130,0600,,TS,23.1N,108.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1951,09,13,19511130,1200,,TS,24.0N,108.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520529,1200,,TS,12.9N,112.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520529,1800,,TS,13.5N,112.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520530,0000,,TS,14.1N,111.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520530,0600,,TS,14.8N,111.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520530,1200,,TS,15.4N,110.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520530,1800,,TS,16.0N,110.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520531,0000,,TS,16.6N,109.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520531,0600,,TS,17.1N,108.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,01,9,19520531,1200,,TS,17.5N,108.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520612,1200,,TS,14.6N,99.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520612,1800,,TS,14.8N,100.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520613,0000,,TS,15.1N,100.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520613,0600,,TS,15.6N,101.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520613,1200,,TS,16.1N,101.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520613,1800,,TS,16.3N,102.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520614,0000,,TS,16.5N,103.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520614,0600,,TS,16.8N,104.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520614,1200,,TS,17.1N,104.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520614,1800,,TS,17.3N,105.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520615,0000,,TS,17.4N,106.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520615,0600,,TS,17.5N,107.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520615,1200,,TS,17.7N,107.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520615,1800,,TS,18.0N,107.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520616,0000,,TS,18.3N,108.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520616,0600,,TS,18.6N,108.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,02,17,19520616,1200,,TS,19.0N,108.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520719,0000,,TS,19.5N,108.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520719,0600,,TS,20.2N,109.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520719,1200,,TS,20.7N,110.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520719,1800,,TS,21.1N,111.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520720,0000,,TS,21.4N,112.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520720,0600,,TS,21.7N,112.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520720,1200,,TS,22.0N,113.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520720,1800,,TS,22.4N,114.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,03,9,19520721,0000,,TS,22.8N,115.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520724,0000,,HU,16.5N,115.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520724,0600,,HU,16.8N,115.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520724,1200,,HU,17.0N,115.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520724,1800,,HU,17.1N,116.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520725,0000,,HU,17.1N,116.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520725,0600,,HU,17.2N,117.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520725,1200,,HU,17.4N,118.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520725,1800,,HU,17.6N,119.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520726,0000,,HU,17.8N,119.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520726,0600,,HU,18.2N,121.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520726,1200,,HU,18.6N,122.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520726,1800,,HU,19.2N,123.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,04,13,19520727,0000,,HU,20.0N,125.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520915,1200,,HU,17.6N,108.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520915,1800,,HU,18.5N,109.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520916,0000,,HU,19.2N,110.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520916,0600,,HU,19.8N,110.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520916,1200,,HU,20.4N,111.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520916,1800,,HU,21.0N,111.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520917,0000,,HU,21.5N,112.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520917,0600,,HU,21.8N,112.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520917,1200,,HU,22.0N,113.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520917,1800,,HU,22.2N,114.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520918,0000,,HU,22.5N,114.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520918,0600,,HU,22.7N,115.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520918,1200,,HU,23.0N,116.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520918,1800,,HU,23.2N,116.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520919,0000,,HU,23.5N,117.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520919,0600,,HU,23.8N,118.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520919,1200,,HU,24.0N,118.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520919,1800,,HU,24.4N,119.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520920,0000,,HU,24.8N,119.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520920,0600,,HU,25.2N,120.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520920,1200,,HU,25.5N,120.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520920,1800,,TS,25.8N,121.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520921,0000,,TS,26.0N,121.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520921,0600,,TS,26.8N,122.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520921,1200,,TS,27.5N,123.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520921,1800,,TS,27.7N,124.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520922,0000,,TS,27.8N,125.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520922,0600,,TS,27.9N,125.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,05,29,19520922,1200,,TS,28.0N,126.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520926,1200,,TS,18.1N,107.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520926,1800,,TS,18.1N,108.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520927,0000,,TS,18.1N,109.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520927,0600,,TS,18.2N,109.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520927,1200,,TS,18.4N,110.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520927,1800,,TS,18.7N,110.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520928,0000,,TS,19.0N,111.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520928,0600,,TS,19.4N,111.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,06,9,19520928,1200,,TS,19.8N,111.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521013,1200,,HU,17.4N,121.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521013,1800,,HU,17.4N,122.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521014,0000,,HU,17.4N,122.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521014,0600,,HU,17.5N,124.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521014,1200,,HU,17.6N,125.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521014,1800,,HU,17.7N,125.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521015,0000,,HU,17.8N,126.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521015,0600,,HU,17.9N,127.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1952,07,9,19521015,1200,,HU,18.0N,127.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530825,0000,,TS,19.1N,109.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530825,0600,,TS,19.6N,110.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530825,1200,,TS,20.3N,110.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530825,1800,,TS,21.1N,111.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530826,0000,,TS,21.9N,111.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530826,0600,,TS,22.5N,112.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530826,1200,,TS,23.1N,112.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530826,1800,,TS,23.7N,112.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,01,9,19530827,0000,,TS,24.4N,113.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,02,5,19530909,1200,,TS,17.8N,122.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,02,5,19530909,1800,,TS,18.7N,123.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,02,5,19530910,0000,,TS,19.5N,124.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,02,5,19530910,0600,,TS,20.2N,125.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,02,5,19530910,1200,,TS,20.7N,125.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530914,0000,,HU,17.9N,108.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530914,0600,,HU,18.5N,108.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530914,1200,,HU,19.2N,108.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530914,1800,,HU,19.5N,108.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530915,0000,,HU,19.8N,108.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530915,0600,,HU,20.3N,108.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530915,1200,,HU,20.7N,108.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530915,1800,,HU,21.1N,108.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530916,0000,,HU,21.6N,108.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530916,0600,,HU,21.9N,108.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530916,1200,,HU,22.3N,108.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530916,1800,,HU,22.8N,108.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,03,13,19530917,0000,,HU,23.3N,108.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531002,0000,,HU,13.9N,101.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531002,0600,,HU,14.5N,102.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531002,1200,,HU,15.0N,102.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531002,1800,,HU,15.7N,103.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531003,0000,,HU,16.3N,103.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531003,0600,,HU,17.0N,104.5W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531003,1200,,HU,17.7N,105.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531003,1800,,HU,18.3N,105.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531004,0000,,HU,18.9N,106.1W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531004,0600,,HU,19.3N,106.9W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531004,1200,,HU,19.5N,107.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531004,1800,,HU,19.6N,108.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531005,0000,,HU,19.8N,109.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531005,0600,,HU,19.9N,110.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531005,1200,,HU,20.1N,111.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531005,1800,,HU,20.2N,111.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531006,0000,,HU,20.3N,112.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531006,0600,,HU,20.4N,112.6W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531006,1200,,HU,20.5N,113.0W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531006,1800,,HU,20.4N,113.4W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531007,0000,,HU,20.3N,113.8W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531007,0600,,HU,20.2N,114.3W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531007,1200,,HU,20.1N,114.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531007,1800,,HU,20.0N,115.2W,75,,,,,,,,,,,,,,
EP,UNNAMED,1953,04,25,19531008,0000,,HU,19.8N,115.7W,75,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540618,0000,,TS,13.0N,93.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540618,0600,,TS,13.5N,94.1W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540618,1200,,TS,14.0N,94.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540618,1800,,TS,14.4N,95.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540619,0000,,TS,14.7N,95.6W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540619,0600,,TS,14.9N,96.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540619,1200,,TS,15.1N,96.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540619,1800,,TS,15.3N,96.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540620,0000,,TS,15.5N,97.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540620,0600,,TS,15.6N,97.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540620,1200,,TS,15.7N,98.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540620,1800,,TS,15.8N,99.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540621,0000,,TS,16.0N,100.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540621,0600,,TS,16.1N,100.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540621,1200,,TS,16.3N,101.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540621,1800,,TS,16.4N,101.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540622,0000,,TS,16.5N,102.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540622,0600,,TS,16.8N,102.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,01,19,19540622,1200,,TS,17.2N,102.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540710,0000,,TS,15.1N,105.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540710,0600,,TS,15.7N,106.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540710,1200,,TS,16.4N,106.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540710,1800,,TS,16.8N,107.3W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540711,0000,,TS,17.3N,107.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540711,0600,,TS,18.0N,109.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540711,1200,,TS,18.2N,110.2W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540711,1800,,TS,18.2N,111.5W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540712,0000,,TS,18.1N,112.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540712,0600,,TS,18.1N,113.9W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540712,1200,,TS,18.0N,115.0W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540712,1800,,TS,18.0N,115.7W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540713,0000,,TS,17.9N,116.4W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540713,0600,,TS,17.8N,116.8W,45,,,,,,,,,,,,,,
EP,UNNAMED,1954,02,25,19540713,1200,,TS,17.6N,117.3W,45,,,,,,,,,,,,,,
